video_id,audio_threshold,visual_threshold,top_percentile,window_lead,window_tail,window_total,true_peaks,duration_secs,ai_windows_after_audio,ai_windows_after_visual,recall_pct,noise_pct,pruned_pct,rand_recall_pct,rand_noise_pct,rand_pruned_pct,uniform_recall_pct,uniform_noise_pct,uniform_pruned_pct,recall_delta_vs_random,recall_delta_vs_uniform
pqnhlrlrfmw,0.7,200,0.15,15,5,20,14,4538,8,5,7.1,80.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,7.1,7.1
pqnhlrlrfmw,0.7,250,0.05,45,15,60,4,4538,7,4,75.0,50.0,93.4,0.0,100.0,94.7,0.0,100.0,94.7,75.0,75.0
pqnhlrlrfmw,0.7,250,0.05,30,10,40,4,4538,8,5,25.0,80.0,95.6,0.0,100.0,95.6,0.0,100.0,95.6,25.0,25.0
pqnhlrlrfmw,0.7,250,0.05,20,5,25,4,4538,8,5,0.0,100.0,97.2,0.0,100.0,97.2,0.0,100.0,97.2,0.0,0.0
pqnhlrlrfmw,0.7,250,0.05,15,5,20,4,4538,8,5,0.0,100.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,0.0,0.0
pqnhlrlrfmw,0.7,250,0.1,45,15,60,9,4538,7,4,33.3,50.0,93.4,0.0,100.0,94.7,11.1,75.0,94.7,33.3,22.2
pqnhlrlrfmw,0.7,250,0.1,30,10,40,9,4538,8,5,11.1,80.0,95.6,0.0,100.0,95.6,0.0,100.0,95.6,11.1,11.1
pqnhlrlrfmw,0.7,250,0.1,20,5,25,9,4538,8,5,0.0,100.0,97.2,0.0,100.0,97.2,0.0,100.0,97.2,0.0,0.0
pqnhlrlrfmw,0.7,250,0.1,15,5,20,9,4538,8,5,0.0,100.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,0.0,0.0
pqnhlrlrfmw,0.7,250,0.15,45,15,60,14,4538,7,4,28.6,25.0,93.4,7.1,75.0,94.7,7.1,75.0,94.7,21.5,21.5
pqnhlrlrfmw,0.7,250,0.15,30,10,40,14,4538,8,5,14.3,60.0,95.6,0.0,100.0,95.6,0.0,100.0,95.6,14.3,14.3
pqnhlrlrfmw,0.7,250,0.15,20,5,25,14,4538,8,5,7.1,80.0,97.2,0.0,100.0,97.2,0.0,100.0,97.2,7.1,7.1
pqnhlrlrfmw,0.7,250,0.15,15,5,20,14,4538,8,5,7.1,80.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,7.1,7.1
pqnhlrlrfmw,0.7,300,0.05,45,15,60,4,4538,7,4,75.0,50.0,93.4,0.0,100.0,94.7,0.0,100.0,94.7,75.0,75.0
pqnhlrlrfmw,0.7,300,0.05,30,10,40,4,4538,8,5,25.0,80.0,95.6,0.0,100.0,95.6,0.0,100.0,95.6,25.0,25.0
pqnhlrlrfmw,0.7,300,0.05,20,5,25,4,4538,8,5,0.0,100.0,97.2,0.0,100.0,97.2,0.0,100.0,97.2,0.0,0.0
pqnhlrlrfmw,0.7,300,0.05,15,5,20,4,4538,8,5,0.0,100.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,0.0,0.0
pqnhlrlrfmw,0.7,300,0.1,45,15,60,9,4538,7,4,33.3,50.0,93.4,0.0,100.0,94.7,11.1,75.0,94.7,33.3,22.2
pqnhlrlrfmw,0.7,300,0.1,30,10,40,9,4538,8,5,11.1,80.0,95.6,0.0,100.0,95.6,0.0,100.0,95.6,11.1,11.1
pqnhlrlrfmw,0.7,300,0.1,20,5,25,9,4538,8,5,0.0,100.0,97.2,0.0,100.0,97.2,0.0,100.0,97.2,0.0,0.0
pqnhlrlrfmw,0.7,300,0.1,15,5,20,9,4538,8,5,0.0,100.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,0.0,0.0
pqnhlrlrfmw,0.7,300,0.15,45,15,60,14,4538,7,4,28.6,25.0,93.4,7.1,75.0,94.7,7.1,75.0,94.7,21.5,21.5
pqnhlrlrfmw,0.7,300,0.15,30,10,40,14,4538,8,5,14.3,60.0,95.6,0.0,100.0,95.6,0.0,100.0,95.6,14.3,14.3
pqnhlrlrfmw,0.7,300,0.15,20,5,25,14,4538,8,5,7.1,80.0,97.2,0.0,100.0,97.2,0.0,100.0,97.2,7.1,7.1
pqnhlrlrfmw,0.7,300,0.15,15,5,20,14,4538,8,5,7.1,80.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,7.1,7.1
pqnhlrlrfmw,0.7,350,0.05,45,15,60,4,4538,7,4,75.0,50.0,93.4,0.0,100.0,94.7,0.0,100.0,94.7,75.0,75.0
pqnhlrlrfmw,0.7,350,0.05,30,10,40,4,4538,8,5,25.0,80.0,95.6,0.0,100.0,95.6,0.0,100.0,95.6,25.0,25.0
pqnhlrlrfmw,0.7,350,0.05,20,5,25,4,4538,8,5,0.0,100.0,97.2,0.0,100.0,97.2,0.0,100.0,97.2,0.0,0.0
pqnhlrlrfmw,0.7,350,0.05,15,5,20,4,4538,8,5,0.0,100.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,0.0,0.0
pqnhlrlrfmw,0.7,350,0.1,45,15,60,9,4538,7,4,33.3,50.0,93.4,0.0,100.0,94.7,11.1,75.0,94.7,33.3,22.2
pqnhlrlrfmw,0.7,350,0.1,30,10,40,9,4538,8,5,11.1,80.0,95.6,0.0,100.0,95.6,0.0,100.0,95.6,11.1,11.1
pqnhlrlrfmw,0.7,350,0.1,20,5,25,9,4538,8,5,0.0,100.0,97.2,0.0,100.0,97.2,0.0,100.0,97.2,0.0,0.0
pqnhlrlrfmw,0.7,350,0.1,15,5,20,9,4538,8,5,0.0,100.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,0.0,0.0
pqnhlrlrfmw,0.7,350,0.15,45,15,60,14,4538,7,4,28.6,25.0,93.4,7.1,75.0,94.7,7.1,75.0,94.7,21.5,21.5
pqnhlrlrfmw,0.7,350,0.15,30,10,40,14,4538,8,5,14.3,60.0,95.6,0.0,100.0,95.6,0.0,100.0,95.6,14.3,14.3
pqnhlrlrfmw,0.7,350,0.15,20,5,25,14,4538,8,5,7.1,80.0,97.2,0.0,100.0,97.2,0.0,100.0,97.2,7.1,7.1
pqnhlrlrfmw,0.7,350,0.15,15,5,20,14,4538,8,5,7.1,80.0,97.8,0.0,100.0,97.8,0.0,100.0,97.8,7.1,7.1
pqnhlrlrfmw,0.8,150,0.05,45,15,60,4,4538,4,2,50.0,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,50.0,50.0
pqnhlrlrfmw,0.8,150,0.05,30,10,40,4,4538,4,2,25.0,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,25.0,25.0
pqnhlrlrfmw,0.8,150,0.05,20,5,25,4,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,150,0.05,15,5,20,4,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,150,0.1,45,15,60,9,4538,4,2,22.2,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,22.2,22.2
pqnhlrlrfmw,0.8,150,0.1,30,10,40,9,4538,4,2,11.1,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,11.1,11.1
pqnhlrlrfmw,0.8,150,0.1,20,5,25,9,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,150,0.1,15,5,20,9,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,150,0.15,45,15,60,14,4538,4,2,21.4,0.0,97.4,7.1,50.0,97.4,7.1,50.0,97.4,14.3,14.3
pqnhlrlrfmw,0.8,150,0.15,30,10,40,14,4538,4,2,14.3,0.0,98.2,0.0,100.0,98.2,7.1,50.0,98.2,14.3,7.2
pqnhlrlrfmw,0.8,150,0.15,20,5,25,14,4538,4,2,7.1,50.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,7.1,7.1
pqnhlrlrfmw,0.8,150,0.15,15,5,20,14,4538,4,2,7.1,50.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,7.1,7.1
pqnhlrlrfmw,0.8,200,0.05,45,15,60,4,4538,4,2,50.0,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,50.0,50.0
pqnhlrlrfmw,0.8,200,0.05,30,10,40,4,4538,4,2,25.0,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,25.0,25.0
pqnhlrlrfmw,0.8,200,0.05,20,5,25,4,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,200,0.05,15,5,20,4,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,200,0.1,45,15,60,9,4538,4,2,22.2,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,22.2,22.2
pqnhlrlrfmw,0.8,200,0.1,30,10,40,9,4538,4,2,11.1,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,11.1,11.1
pqnhlrlrfmw,0.8,200,0.1,20,5,25,9,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,200,0.1,15,5,20,9,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,200,0.15,45,15,60,14,4538,4,2,21.4,0.0,97.4,7.1,50.0,97.4,7.1,50.0,97.4,14.3,14.3
pqnhlrlrfmw,0.8,200,0.15,30,10,40,14,4538,4,2,14.3,0.0,98.2,0.0,100.0,98.2,7.1,50.0,98.2,14.3,7.2
pqnhlrlrfmw,0.8,200,0.15,20,5,25,14,4538,4,2,7.1,50.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,7.1,7.1
pqnhlrlrfmw,0.8,200,0.15,15,5,20,14,4538,4,2,7.1,50.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,7.1,7.1
pqnhlrlrfmw,0.8,250,0.05,45,15,60,4,4538,4,2,50.0,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,50.0,50.0
pqnhlrlrfmw,0.8,250,0.05,30,10,40,4,4538,4,2,25.0,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,25.0,25.0
pqnhlrlrfmw,0.8,250,0.05,20,5,25,4,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,250,0.05,15,5,20,4,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,250,0.1,45,15,60,9,4538,4,2,22.2,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,22.2,22.2
pqnhlrlrfmw,0.8,250,0.1,30,10,40,9,4538,4,2,11.1,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,11.1,11.1
pqnhlrlrfmw,0.8,250,0.1,20,5,25,9,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,250,0.1,15,5,20,9,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,250,0.15,45,15,60,14,4538,4,2,21.4,0.0,97.4,7.1,50.0,97.4,7.1,50.0,97.4,14.3,14.3
pqnhlrlrfmw,0.8,250,0.15,30,10,40,14,4538,4,2,14.3,0.0,98.2,0.0,100.0,98.2,7.1,50.0,98.2,14.3,7.2
pqnhlrlrfmw,0.8,250,0.15,20,5,25,14,4538,4,2,7.1,50.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,7.1,7.1
pqnhlrlrfmw,0.8,250,0.15,15,5,20,14,4538,4,2,7.1,50.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,7.1,7.1
pqnhlrlrfmw,0.8,300,0.05,45,15,60,4,4538,4,2,50.0,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,50.0,50.0
pqnhlrlrfmw,0.8,300,0.05,30,10,40,4,4538,4,2,25.0,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,25.0,25.0
pqnhlrlrfmw,0.8,300,0.05,20,5,25,4,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,300,0.05,15,5,20,4,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,300,0.1,45,15,60,9,4538,4,2,22.2,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,22.2,22.2
pqnhlrlrfmw,0.8,300,0.1,30,10,40,9,4538,4,2,11.1,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,11.1,11.1
pqnhlrlrfmw,0.8,300,0.1,20,5,25,9,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,300,0.1,15,5,20,9,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,300,0.15,45,15,60,14,4538,4,2,21.4,0.0,97.4,7.1,50.0,97.4,7.1,50.0,97.4,14.3,14.3
pqnhlrlrfmw,0.8,300,0.15,30,10,40,14,4538,4,2,14.3,0.0,98.2,0.0,100.0,98.2,7.1,50.0,98.2,14.3,7.2
pqnhlrlrfmw,0.8,300,0.15,20,5,25,14,4538,4,2,7.1,50.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,7.1,7.1
pqnhlrlrfmw,0.8,300,0.15,15,5,20,14,4538,4,2,7.1,50.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,7.1,7.1
pqnhlrlrfmw,0.8,350,0.05,45,15,60,4,4538,4,2,50.0,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,50.0,50.0
pqnhlrlrfmw,0.8,350,0.05,30,10,40,4,4538,4,2,25.0,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,25.0,25.0
pqnhlrlrfmw,0.8,350,0.05,20,5,25,4,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,350,0.05,15,5,20,4,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,350,0.1,45,15,60,9,4538,4,2,22.2,50.0,97.4,0.0,100.0,97.4,0.0,100.0,97.4,22.2,22.2
pqnhlrlrfmw,0.8,350,0.1,30,10,40,9,4538,4,2,11.1,50.0,98.2,0.0,100.0,98.2,0.0,100.0,98.2,11.1,11.1
pqnhlrlrfmw,0.8,350,0.1,20,5,25,9,4538,4,2,0.0,100.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,0.0,0.0
pqnhlrlrfmw,0.8,350,0.1,15,5,20,9,4538,4,2,0.0,100.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,0.0,0.0
pqnhlrlrfmw,0.8,350,0.15,45,15,60,14,4538,4,2,21.4,0.0,97.4,7.1,50.0,97.4,7.1,50.0,97.4,14.3,14.3
pqnhlrlrfmw,0.8,350,0.15,30,10,40,14,4538,4,2,14.3,0.0,98.2,0.0,100.0,98.2,7.1,50.0,98.2,14.3,7.2
pqnhlrlrfmw,0.8,350,0.15,20,5,25,14,4538,4,2,7.1,50.0,98.9,0.0,100.0,98.9,0.0,100.0,98.9,7.1,7.1
pqnhlrlrfmw,0.8,350,0.15,15,5,20,14,4538,4,2,7.1,50.0,99.1,0.0,100.0,99.1,0.0,100.0,99.1,7.1,7.1
IEfBBYmxtIo,0.4,150,0.05,45,15,60,4,2246,17,12,50.0,83.3,54.6,50.0,83.3,67.9,25.0,91.7,67.9,0.0,25.0
IEfBBYmxtIo,0.4,150,0.05,30,10,40,4,2246,20,14,50.0,85.7,64.1,50.0,85.7,75.1,0.0,100.0,75.1,0.0,50.0
IEfBBYmxtIo,0.4,150,0.05,20,5,25,4,2246,27,18,50.0,88.9,79.2,25.0,94.4,80.0,25.0,94.4,80.0,25.0,25.0
IEfBBYmxtIo,0.4,150,0.05,15,5,20,4,2246,27,18,50.0,88.9,83.2,25.0,94.4,84.0,25.0,94.4,84.0,25.0,25.0
IEfBBYmxtIo,0.4,150,0.1,45,15,60,9,2246,17,12,44.4,66.7,54.6,22.2,83.3,67.9,22.2,83.3,67.9,22.2,22.2
IEfBBYmxtIo,0.4,150,0.1,30,10,40,9,2246,20,14,55.6,64.3,64.1,22.2,85.7,75.1,11.1,92.9,75.1,33.4,44.5
IEfBBYmxtIo,0.4,150,0.1,20,5,25,9,2246,27,18,44.4,77.8,79.2,11.1,94.4,80.0,33.3,83.3,80.0,33.3,11.1
IEfBBYmxtIo,0.4,150,0.1,15,5,20,9,2246,27,18,44.4,77.8,83.2,11.1,94.4,84.0,22.2,88.9,84.0,33.3,22.2
IEfBBYmxtIo,0.4,150,0.15,45,15,60,14,2246,17,12,42.9,66.7,54.6,35.7,66.7,67.9,28.6,66.7,67.9,7.2,14.3
IEfBBYmxtIo,0.4,150,0.15,30,10,40,14,2246,20,14,50.0,64.3,64.1,35.7,71.4,75.1,7.1,92.9,75.1,14.3,42.9
IEfBBYmxtIo,0.4,150,0.15,20,5,25,14,2246,27,18,35.7,77.8,79.2,28.6,77.8,80.0,42.9,66.7,80.0,7.1,-7.2
IEfBBYmxtIo,0.4,150,0.15,15,5,20,14,2246,27,18,35.7,77.8,83.2,21.4,83.3,84.0,28.6,77.8,84.0,14.3,7.1
IEfBBYmxtIo,0.4,200,0.05,45,15,60,4,2246,17,12,50.0,83.3,54.6,50.0,83.3,67.9,25.0,91.7,67.9,0.0,25.0
IEfBBYmxtIo,0.4,200,0.05,30,10,40,4,2246,20,14,50.0,85.7,64.1,50.0,85.7,75.1,0.0,100.0,75.1,0.0,50.0
IEfBBYmxtIo,0.4,200,0.05,20,5,25,4,2246,27,18,50.0,88.9,79.2,25.0,94.4,80.0,25.0,94.4,80.0,25.0,25.0
IEfBBYmxtIo,0.4,200,0.05,15,5,20,4,2246,27,18,50.0,88.9,83.2,25.0,94.4,84.0,25.0,94.4,84.0,25.0,25.0
IEfBBYmxtIo,0.4,200,0.1,45,15,60,9,2246,17,12,44.4,66.7,54.6,22.2,83.3,67.9,22.2,83.3,67.9,22.2,22.2
IEfBBYmxtIo,0.4,200,0.1,30,10,40,9,2246,20,14,55.6,64.3,64.1,22.2,85.7,75.1,11.1,92.9,75.1,33.4,44.5
IEfBBYmxtIo,0.4,200,0.1,20,5,25,9,2246,27,18,44.4,77.8,79.2,11.1,94.4,80.0,33.3,83.3,80.0,33.3,11.1
IEfBBYmxtIo,0.4,200,0.1,15,5,20,9,2246,27,18,44.4,77.8,83.2,11.1,94.4,84.0,22.2,88.9,84.0,33.3,22.2
IEfBBYmxtIo,0.4,200,0.15,45,15,60,14,2246,17,12,42.9,66.7,54.6,35.7,66.7,67.9,28.6,66.7,67.9,7.2,14.3
IEfBBYmxtIo,0.4,200,0.15,30,10,40,14,2246,20,14,50.0,64.3,64.1,35.7,71.4,75.1,7.1,92.9,75.1,14.3,42.9
IEfBBYmxtIo,0.4,200,0.15,20,5,25,14,2246,27,18,35.7,77.8,79.2,28.6,77.8,80.0,42.9,66.7,80.0,7.1,-7.2
IEfBBYmxtIo,0.4,200,0.15,15,5,20,14,2246,27,18,35.7,77.8,83.2,21.4,83.3,84.0,28.6,77.8,84.0,14.3,7.1
IEfBBYmxtIo,0.4,250,0.05,45,15,60,4,2246,17,12,50.0,83.3,54.6,50.0,83.3,67.9,25.0,91.7,67.9,0.0,25.0
IEfBBYmxtIo,0.4,250,0.05,30,10,40,4,2246,20,14,50.0,85.7,64.1,50.0,85.7,75.1,0.0,100.0,75.1,0.0,50.0
IEfBBYmxtIo,0.4,250,0.05,20,5,25,4,2246,27,18,50.0,88.9,79.2,25.0,94.4,80.0,25.0,94.4,80.0,25.0,25.0
IEfBBYmxtIo,0.4,250,0.05,15,5,20,4,2246,27,18,50.0,88.9,83.2,25.0,94.4,84.0,25.0,94.4,84.0,25.0,25.0
IEfBBYmxtIo,0.4,250,0.1,45,15,60,9,2246,17,12,44.4,66.7,54.6,22.2,83.3,67.9,22.2,83.3,67.9,22.2,22.2
IEfBBYmxtIo,0.4,250,0.1,30,10,40,9,2246,20,14,55.6,64.3,64.1,22.2,85.7,75.1,11.1,92.9,75.1,33.4,44.5
IEfBBYmxtIo,0.4,250,0.1,20,5,25,9,2246,27,18,44.4,77.8,79.2,11.1,94.4,80.0,33.3,83.3,80.0,33.3,11.1
IEfBBYmxtIo,0.4,250,0.1,15,5,20,9,2246,27,18,44.4,77.8,83.2,11.1,94.4,84.0,22.2,88.9,84.0,33.3,22.2
IEfBBYmxtIo,0.4,250,0.15,45,15,60,14,2246,17,12,42.9,66.7,54.6,35.7,66.7,67.9,28.6,66.7,67.9,7.2,14.3
IEfBBYmxtIo,0.4,250,0.15,30,10,40,14,2246,20,14,50.0,64.3,64.1,35.7,71.4,75.1,7.1,92.9,75.1,14.3,42.9
IEfBBYmxtIo,0.4,250,0.15,20,5,25,14,2246,27,18,35.7,77.8,79.2,28.6,77.8,80.0,42.9,66.7,80.0,7.1,-7.2
IEfBBYmxtIo,0.4,250,0.15,15,5,20,14,2246,27,18,35.7,77.8,83.2,21.4,83.3,84.0,28.6,77.8,84.0,14.3,7.1
IEfBBYmxtIo,0.4,300,0.05,45,15,60,4,2246,17,12,50.0,83.3,54.6,50.0,83.3,67.9,25.0,91.7,67.9,0.0,25.0
IEfBBYmxtIo,0.4,300,0.05,30,10,40,4,2246,20,14,50.0,85.7,64.1,50.0,85.7,75.1,0.0,100.0,75.1,0.0,50.0
IEfBBYmxtIo,0.4,300,0.05,20,5,25,4,2246,27,18,50.0,88.9,79.2,25.0,94.4,80.0,25.0,94.4,80.0,25.0,25.0
IEfBBYmxtIo,0.4,300,0.05,15,5,20,4,2246,27,18,50.0,88.9,83.2,25.0,94.4,84.0,25.0,94.4,84.0,25.0,25.0
IEfBBYmxtIo,0.4,300,0.1,45,15,60,9,2246,17,12,44.4,66.7,54.6,22.2,83.3,67.9,22.2,83.3,67.9,22.2,22.2
IEfBBYmxtIo,0.4,300,0.1,30,10,40,9,2246,20,14,55.6,64.3,64.1,22.2,85.7,75.1,11.1,92.9,75.1,33.4,44.5
IEfBBYmxtIo,0.4,300,0.1,20,5,25,9,2246,27,18,44.4,77.8,79.2,11.1,94.4,80.0,33.3,83.3,80.0,33.3,11.1
IEfBBYmxtIo,0.4,300,0.1,15,5,20,9,2246,27,18,44.4,77.8,83.2,11.1,94.4,84.0,22.2,88.9,84.0,33.3,22.2
IEfBBYmxtIo,0.4,300,0.15,45,15,60,14,2246,17,12,42.9,66.7,54.6,35.7,66.7,67.9,28.6,66.7,67.9,7.2,14.3
IEfBBYmxtIo,0.4,300,0.15,30,10,40,14,2246,20,14,50.0,64.3,64.1,35.7,71.4,75.1,7.1,92.9,75.1,14.3,42.9
IEfBBYmxtIo,0.4,300,0.15,20,5,25,14,2246,27,18,35.7,77.8,79.2,28.6,77.8,80.0,42.9,66.7,80.0,7.1,-7.2
IEfBBYmxtIo,0.4,300,0.15,15,5,20,14,2246,27,18,35.7,77.8,83.2,21.4,83.3,84.0,28.6,77.8,84.0,14.3,7.1
IEfBBYmxtIo,0.4,350,0.05,45,15,60,4,2246,17,12,50.0,83.3,54.6,50.0,83.3,67.9,25.0,91.7,67.9,0.0,25.0
IEfBBYmxtIo,0.4,350,0.05,30,10,40,4,2246,20,14,50.0,85.7,64.1,50.0,85.7,75.1,0.0,100.0,75.1,0.0,50.0
IEfBBYmxtIo,0.4,350,0.05,20,5,25,4,2246,27,18,50.0,88.9,79.2,25.0,94.4,80.0,25.0,94.4,80.0,25.0,25.0
IEfBBYmxtIo,0.4,350,0.05,15,5,20,4,2246,27,18,50.0,88.9,83.2,25.0,94.4,84.0,25.0,94.4,84.0,25.0,25.0
IEfBBYmxtIo,0.4,350,0.1,45,15,60,9,2246,17,12,44.4,66.7,54.6,22.2,83.3,67.9,22.2,83.3,67.9,22.2,22.2
IEfBBYmxtIo,0.4,350,0.1,30,10,40,9,2246,20,14,55.6,64.3,64.1,22.2,85.7,75.1,11.1,92.9,75.1,33.4,44.5
IEfBBYmxtIo,0.4,350,0.1,20,5,25,9,2246,27,18,44.4,77.8,79.2,11.1,94.4,80.0,33.3,83.3,80.0,33.3,11.1
IEfBBYmxtIo,0.4,350,0.1,15,5,20,9,2246,27,18,44.4,77.8,83.2,11.1,94.4,84.0,22.2,88.9,84.0,33.3,22.2
IEfBBYmxtIo,0.4,350,0.15,45,15,60,14,2246,17,12,42.9,66.7,54.6,35.7,66.7,67.9,28.6,66.7,67.9,7.2,14.3
IEfBBYmxtIo,0.4,350,0.15,30,10,40,14,2246,20,14,50.0,64.3,64.1,35.7,71.4,75.1,7.1,92.9,75.1,14.3,42.9
IEfBBYmxtIo,0.4,350,0.15,20,5,25,14,2246,27,18,35.7,77.8,79.2,28.6,77.8,80.0,42.9,66.7,80.0,7.1,-7.2
IEfBBYmxtIo,0.4,350,0.15,15,5,20,14,2246,27,18,35.7,77.8,83.2,21.4,83.3,84.0,28.6,77.8,84.0,14.3,7.1
IEfBBYmxtIo,0.5,150,0.05,45,15,60,4,2246,10,6,50.0,66.7,80.4,0.0,100.0,84.0,0.0,100.0,84.0,50.0,50.0
IEfBBYmxtIo,0.5,150,0.05,30,10,40,4,2246,11,6,50.0,66.7,87.6,0.0,100.0,89.3,0.0,100.0,89.3,50.0,50.0
IEfBBYmxtIo,0.5,150,0.05,20,5,25,4,2246,12,6,50.0,66.7,93.3,0.0,100.0,93.3,0.0,100.0,93.3,50.0,50.0
IEfBBYmxtIo,0.5,150,0.05,15,5,20,4,2246,12,6,50.0,66.7,94.7,0.0,100.0,94.7,0.0,100.0,94.7,50.0,50.0
IEfBBYmxtIo,0.5,150,0.1,45,15,60,9,2246,10,6,22.2,66.7,80.4,0.0,100.0,84.0,0.0,100.0,84.0,22.2,22.2
IEfBBYmxtIo,0.5,150,0.1,30,10,40,9,2246,11,6,22.2,66.7,87.6,0.0,100.0,89.3,0.0,100.0,89.3,22.2,22.2
IEfBBYmxtIo,0.5,150,0.1,20,5,25,9,2246,12,6,22.2,66.7,93.3,0.0,100.0,93.3,0.0,100.0,93.3,22.2,22.2
IEfBBYmxtIo,0.5,150,0.1,15,5,20,9,2246,12,6,22.2,66.7,94.7,0.0,100.0,94.7,0.0,100.0,94.7,22.2,22.2
IEfBBYmxtIo,0.5,150,0.15,45,15,60,14,2246,10,6,14.3,66.7,80.4,7.1,83.3,84.0,7.1,83.3,84.0,7.2,7.2
IEfBBYmxtIo,0.5,150,0.15,30,10,40,14,2246,11,6,14.3,66.7,87.6,7.1,83.3,89.3,7.1,83.3,89.3,7.2,7.2
IEfBBYmxtIo,0.5,150,0.15,20,5,25,14,2246,12,6,14.3,66.7,93.3,7.1,83.3,93.3,7.1,83.3,93.3,7.2,7.2
IEfBBYmxtIo,0.5,150,0.15,15,5,20,14,2246,12,6,14.3,66.7,94.7,0.0,100.0,94.7,7.1,83.3,94.7,14.3,7.2
IEfBBYmxtIo,0.5,200,0.05,45,15,60,4,2246,10,6,50.0,66.7,80.4,0.0,100.0,84.0,0.0,100.0,84.0,50.0,50.0
